timestamp_sec,scenario,t_pa,t_quiet,t_charge,t_emmc,t_battery,soc,screen_state,cpu0_freq,cpu4_freq,gpu_freq,cpu2_on,cpu3_on,cpu6_on,chg_limit,restrict_chg,restrict_cur
1784193764,gaming,39635,38020,41162,41162,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193766,gaming,39635,38020,41162,41220,36200,87,1,1804800,1766400,320000000,1,1,1,0,1,1500000
1784193768,gaming,39635,38020,41162,41046,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193770,gaming,39635,38020,41220,41046,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193772,gaming,39635,38072,41279,41279,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193774,gaming,39687,38020,41337,41395,36200,87,1,1804800,300000,320000000,1,1,1,0,1,1500000
1784193776,gaming,39687,38072,41337,41104,36200,87,1,1900800,300000,320000000,1,1,1,0,1,1500000
1784193778,gaming,39687,38072,41279,40872,36100,87,1,1900800,806400,320000000,1,1,1,0,1,1500000
1784193780,gaming,39687,38072,41220,40813,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193783,gaming,39687,38072,41220,40988,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193785,gaming,39687,38072,41395,41162,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193787,gaming,39687,38125,41395,41220,36200,87,1,1900800,1766400,320000000,1,1,1,0,1,1500000
1784193789,gaming,39739,38125,41395,41104,36300,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193791,gaming,39739,38125,41337,41104,36200,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193793,gaming,39739,38125,41337,41162,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193795,gaming,39739,38125,41395,41162,36300,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193797,gaming,39791,38177,41395,41220,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193799,gaming,39791,38177,41395,41104,36400,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193801,gaming,39791,38177,41395,41046,36300,87,1,1804800,2400000,320000000,1,1,1,0,1,1500000
1784193803,gaming,39791,38177,41395,41162,36300,87,1,1190400,2400000,320000000,1,1,1,0,1,1500000
1784193805,gaming,39791,38177,41453,41162,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193808,gaming,39791,38229,41453,41220,36300,87,1,1516800,2400000,320000000,1,1,1,0,1,1500000
1784193810,gaming,39843,38229,41453,41220,36300,87,1,1900800,2400000,320000000,1,1,1,0,1,1500000
1784193812,gaming,39843,38229,41511,41279,36500,87,1,1900800,2400000,1260000000,1,1,1,0,1,1500000
1784193814,gaming,39843,38229,41627,41511,36300,87,1,691200,2400000,1260000000,1,1,1,0,1,1500000
